index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,625.0454109105456,687.5874376461396,602.9983635084944,9.095865240019222,-3.6562366892295155
1,MDVRP,False,33,2717.731841946393,2919.8180155287387,2318.1532523496135,6.921190721735802,-17.23693587521784
2,GVRP,False,92,561.015395140306,626.096262714317,606.4466079972321,10.394706285558343,7.491378838272511
3,GVRP-MD,False,92,596.4956130330872,612.3817849791292,572.0922725599376,2.5941614097132826,-4.2656301515754125
4,VRPTW,False,120,6938.282047778376,9400.967810939004,5986.765024435872,26.19608760169391,-15.8936757908277
5,MDVRPTW,False,20,3698.675647732232,4013.0459991516655,3299.5682255914276,7.833709144771567,-12.095746923652921
6,G-VRPTW,False,92,1124.0842983944863,1326.0703103280764,1106.7636187250826,15.231923251763158,-1.564984552831252
7,G-VRPTW-MD,False,92,1388.0985811259486,1102.2492308593653,757.9208926120752,-25.93327736266341,-83.14557556819003
8,VRP,True,27,1308.8477966696983,1453.260347397832,1094.0534004986753,9.937142438842075,-19.632898729908298
9,MDVRP,True,33,3606.076101819026,3852.937082148458,2597.0987647894617,6.407085687259095,-38.85017199611039
10,GVRP,True,92,726.9476024640924,780.8664717208892,657.346377314294,6.9050050436881145,-10.588211565745071
11,GVRP-MD,True,92,697.2841204452014,733.8781204489882,588.7721531977078,4.986386565305755,-18.430213905013897
12,VRPTW,True,120,7380.746192174769,9509.661093314602,6095.617845885498,22.386864055928175,-21.08282341152216
13,MDVRPTW,True,20,3844.408637521431,4090.123784081288,3302.7136374877773,6.007523476824274,-16.401512801021898
14,G-VRPTW,True,92,1165.1366822098162,1326.0703103280764,1107.1268267155738,12.136130857076836,-5.239675716858536
15,G-VRPTW-MD,True,92,930.4309235196965,1102.2492308593653,758.023620323214,15.587972531921038,-22.744318062670622
