index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,636.0387115536315,687.5874376461396,602.9983635084944,7.497043033389038,-5.479342904497226
1,MDVRP,False,33,2955.0812518484654,2919.8180155287387,2318.1532523496135,-1.2077203487403323,-27.475664037883607
2,GVRP,False,92,563.6697657878577,626.096262714317,606.4466079972321,9.970750608831546,7.05368644910776
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6684.5637473816805,9400.967810939004,5986.765024435872,28.89494058682453,-11.655689176001385
5,MDVRPTW,False,20,3728.082178951697,4013.0459991516655,3299.5682255914276,7.1009358043792155,-12.986970538651649
6,G-VRPTW,False,92,1086.581736120332,1326.0703103280764,1106.7636187250826,18.060020825629813,1.82350433853245
7,G-VRPTW-MD,False,92,981.7497475312085,1102.2492308593653,757.9208926120752,10.932144922814754,-29.53195473313005
8,VRP,True,27,1297.3766701854372,1453.260347397832,1094.0534004986753,10.72647977298189,-18.58440087056867
9,MDVRP,True,33,3835.852280013682,3852.937082148458,2597.0987647894617,0.4434228166853247,-47.697589788220554
10,GVRP,True,92,730.2480604461804,780.8664717208892,657.346377314294,6.482338928338792,-11.09029967271428
11,GVRP-MD,True,92,687.4184496450904,733.8781204489882,588.7721531977078,6.330706626799781,-16.75457915453714
12,VRPTW,True,120,7189.986392981545,9509.661093314602,6095.617845885498,24.392821968848235,-17.95336543013007
13,MDVRPTW,True,20,3770.715495860071,4090.123784081288,3302.7136374877773,7.809257251928417,-14.170222118569173
14,G-VRPTW,True,92,1123.8918464423448,1326.0703103280764,1107.1268267155738,15.246436204103814,-1.5142817717195494
15,G-VRPTW-MD,True,92,968.445560354014,1102.2492308593653,758.023620323214,12.139148457471064,-27.759285382304853
