index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,621.1695667918933,687.5874376461396,602.9983635084944,9.6595526936354,-3.013474726145406
1,MDVRP,False,33,2717.4593631052053,2919.8180155287387,2318.1532523496135,6.930522770505237,-17.225181741149626
2,GVRP,False,92,594.5668204161605,626.096262714317,606.4466079972321,5.035877735712222,1.9589173101823856
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6867.572847021078,9400.967810939004,5986.765024435872,26.948235701541893,-14.712583824320111
5,MDVRPTW,False,20,3484.9016562396196,4013.0459991516655,3299.5682255914276,13.16068500146005,-5.616899484324865
6,G-VRPTW,False,92,1100.2084110546407,1326.0703103280764,1106.7636187250826,17.03242260341055,0.5922861539298716
7,G-VRPTW-MD,False,92,927.0912940773846,1102.2492308593653,757.9208926120752,15.890955682084648,-22.320324339164966
8,VRP,True,27,1325.9881623343856,1453.260347397832,1094.0534004986753,8.75770024905286,-21.199583286336228
9,MDVRP,True,33,3796.6297033996684,3852.937082148458,2597.0987647894617,1.4614144365262205,-46.18734392673159
10,GVRP,True,92,721.7513934498587,780.8664717208892,657.346377314294,7.570446473486241,-9.79772892317485
11,GVRP-MD,True,92,707.9633070676707,733.8781204489882,588.7721531977078,3.5312148787679782,-20.24402024155156
12,VRPTW,True,120,7132.694393659492,9509.661093314602,6095.617845885498,24.995282968876197,-17.01347712396395
13,MDVRPTW,True,20,3719.4709702628898,4090.123784081288,3302.7136374877773,9.062141719548302,-12.618633600099843
14,G-VRPTW,True,92,1090.2379331141171,1326.0703103280764,1107.1268267155738,17.784304148670152,1.5254705417589405
15,G-VRPTW-MD,True,92,934.8721682193644,1102.2492308593653,758.023620323214,15.185046898105417,-23.330215992576047
