index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,627.6228343794584,687.5874376461396,602.9983635084944,8.721014955125092,-4.083671260347798
1,MDVRP,False,33,2892.6608769911004,2919.8180155287387,2318.1532523496135,0.9300969578653858,-24.78298723603293
2,GVRP,False,92,567.4396027965778,626.096262714317,606.4466079972321,9.368632814296776,6.43205925901269
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6383.830502515541,9400.967810939004,5986.765024435872,32.093901065299995,-6.632387883255609
5,MDVRPTW,False,20,3627.9623296449035,4013.0459991516655,3299.5682255914276,9.595795054135097,-9.95263869698022
6,G-VRPTW,False,92,1123.8220268983905,1326.0703103280764,1106.7636187250826,15.251701350560262,-1.5412873972997139
7,G-VRPTW-MD,False,92,924.6986680635003,1102.2492308593653,757.9208926120752,16.108023287749376,-22.00464152355628
8,VRP,True,27,1316.293265020664,1453.260347397832,1094.0534004986753,9.424813841677956,-20.31343848670372
9,MDVRP,True,33,3843.314991513001,3852.937082148458,2597.0987647894617,0.2497339154599312,-47.98493779363705
10,GVRP,True,92,746.0654431753128,780.8664717208892,657.346377314294,4.456719529637532,-13.496547470679968
11,GVRP-MD,True,92,716.7418026011187,733.8781204489882,588.7721531977078,2.3350359372187617,-21.735003720605505
12,VRPTW,True,120,6909.388485920281,9509.661093314602,6095.617845885498,27.34348345202693,-13.35009281436618
13,MDVRPTW,True,20,3740.18676440708,4090.123784081288,3302.7136374877773,8.55565841396191,-13.245869152981374
14,G-VRPTW,True,92,1089.7226640143426,1326.0703103280764,1107.1268267155738,17.82316099477864,1.5720116504504462
15,G-VRPTW-MD,True,92,925.1946934382917,1102.2492308593653,758.023620323214,16.063022088301533,-22.053544062887845
