index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,621.9168307893165,687.5874376461396,602.9983635084944,9.550873570587239,-3.1373994401488163
1,MDVRP,False,33,2726.3669851988443,2919.8180155287387,2318.1532523496135,6.625448206054138,-17.60943684096283
2,GVRP,False,92,570.5031664686027,626.096262714317,606.4466079972321,8.879320889842315,5.926892995136272
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6823.518428528981,9400.967810939004,5986.765024435872,27.41685148002414,-13.97672032688397
5,MDVRPTW,False,20,3670.508049017319,4013.0459991516655,3299.5682255914276,8.535609863598795,-11.242071630732921
6,G-VRPTW,False,92,1118.8640307202493,1326.0703103280764,1106.7636187250826,15.625587722913673,-1.0933149401048785
7,G-VRPTW-MD,False,92,967.5040814041106,1102.2492308593653,757.9208926120752,12.224562801481936,-27.652383096306306
8,VRP,True,27,1308.9792626283147,1453.260347397832,1094.0534004986753,9.928096161700347,-19.644915141406727
9,MDVRP,True,33,3851.676036335337,3852.937082148458,2597.0987647894617,0.032729468097569374,-48.30687567816004
10,GVRP,True,92,726.2431164994532,780.8664717208892,657.346377314294,6.995223536881529,-10.481040371234581
11,GVRP-MD,True,92,714.5045632246325,733.8781204489882,588.7721531977078,2.6398875623247706,-21.355019822872674
12,VRPTW,True,120,7317.27466777078,9509.661093314602,6095.617845885498,23.054306604944042,-20.041558588025527
13,MDVRPTW,True,20,3795.1031942011637,4090.123784081288,3302.7136374877773,7.212999054657971,-14.908636072000615
14,G-VRPTW,True,92,1192.8504957630964,1326.0703103280764,1107.1268267155738,10.046210485778898,-7.742895120862742
15,G-VRPTW-MD,True,92,951.0739331627747,1102.2492308593653,758.023620323214,13.71516472537951,-25.467585397569252
