index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,621.4457371593293,687.5874376461396,602.9983635084944,9.619387566654403,-3.059274248026208
1,MDVRP,False,33,2777.15361947959,2919.8180155287387,2318.1532523496135,4.886071504813091,-19.800259825994974
2,GVRP,False,92,562.5739449185363,626.096262714317,606.4466079972321,10.145774951665137,7.234381807094891
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,7150.978593369624,9400.967810939004,5986.765024435872,23.933591336748155,-19.446455041777007
5,MDVRPTW,False,20,3662.9262426832815,4013.0459991516655,3299.5682255914276,8.724538830165345,-11.012289858826128
6,G-VRPTW,False,92,1091.6454260051803,1326.0703103280764,1106.7636187250826,17.678164008128512,1.3659820818213557
7,G-VRPTW-MD,False,92,961.0448004064995,1102.2492308593653,757.9208926120752,12.810571919635292,-26.80014626518399
8,VRP,True,27,1289.651795303013,1453.260347397832,1094.0534004986753,11.258034555733392,-17.878322458042987
9,MDVRP,True,33,3686.779551854591,3852.937082148458,2597.0987647894617,4.312490101738573,-41.95761831774103
10,GVRP,True,92,717.5357234571102,780.8664717208892,657.346377314294,8.110317263873482,-9.156412542916941
11,GVRP-MD,True,92,695.140774674484,733.8781204489882,588.7721531977078,5.2784440215774,-18.066177365738618
12,VRPTW,True,120,6982.321694897446,9509.661093314602,6095.617845885498,26.576545405954626,-14.546578729676545
13,MDVRPTW,True,20,3817.0611205035784,4090.123784081288,3302.7136374877773,6.676146688774211,-15.57348106652812
14,G-VRPTW,True,92,1082.801789168719,1326.0703103280764,1107.1268267155738,18.34506958376675,2.197131978006337
15,G-VRPTW-MD,True,92,937.5678979113027,1102.2492308593653,758.023620323214,14.940480640632364,-23.68584207330277
