index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,625.3323778349373,687.5874376461396,602.9983635084944,9.054129904456056,-3.703826689759879
1,MDVRP,False,33,2898.216369728519,2919.8180155287387,2318.1532523496135,0.7398284990822552,-25.02263889546433
2,GVRP,False,92,573.9979650398113,626.096262714317,606.4466079972321,8.32113219277876,5.350618262105757
3,GVRP-MD,False,92,604.2694459285477,612.3817849791292,572.0922725599376,1.3247191947190156,-5.624472644006741
4,VRPTW,False,120,6230.764384596891,9400.967810939004,5986.765024435872,33.72209638515357,-4.075646182288762
5,MDVRPTW,False,20,3625.672467630914,4013.0459991516655,3299.5682255914276,9.652855501846725,-9.883239858785895
6,G-VRPTW,False,92,1165.13621608077,1326.0703103280764,1106.7636187250826,12.136166008233037,-5.274170235459024
7,G-VRPTW-MD,False,92,944.8359894421588,1102.2492308593653,757.9208926120752,14.281093332628563,-24.661557512408077
8,VRP,True,27,1360.301323135692,1453.260347397832,1094.0534004986753,6.396584371725954,-24.335916557241127
9,MDVRP,True,33,3790.3545198018596,3852.937082148458,2597.0987647894617,1.6242819701509754,-45.94572109425077
10,GVRP,True,92,722.3812934989695,780.8664717208892,657.346377314294,7.489779666557955,-9.893553601129929
11,GVRP-MD,True,92,690.6273918577908,733.8781204489882,588.7721531977078,5.8934484331998425,-17.299601909990532
12,VRPTW,True,120,6683.9997439159,9509.661093314602,6095.617845885498,29.713586232691025,-9.652539133954324
13,MDVRPTW,True,20,3691.502087262892,4090.123784081288,3302.7136374877773,9.745956794017497,-11.771788064279416
14,G-VRPTW,True,92,1143.1326700356203,1326.0703103280764,1107.1268267155738,13.79547063738999,-3.2521877757096953
15,G-VRPTW-MD,True,92,958.8126753743045,1102.2492308593653,758.023620323214,13.01307830110536,-26.488495828860316
