index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,625.3601240176481,687.5874376461396,602.9983635084944,9.0500946092788,-3.708428059247736
1,MDVRP,False,33,2888.230714431644,2919.8180155287387,2318.1532523496135,1.0818243099090705,-24.591879829524498
2,GVRP,False,92,568.5783287373018,626.096262714317,606.4466079972321,9.186755679974441,6.2442890702264675
3,GVRP-MD,False,92,601.5475635695108,612.3817849791292,572.0922725599376,1.7691939367510179,-5.148695834986516
4,VRPTW,False,120,6772.15076305744,9400.967810939004,5986.765024435872,27.963259748880986,-13.118699922510721
5,MDVRPTW,False,20,3694.568860895084,4013.0459991516655,3299.5682255914276,7.936045047176274,-11.971282552669601
6,G-VRPTW,False,92,1121.1890821485233,1326.0703103280764,1106.7636187250826,15.450253774919705,-1.3033915444436028
7,G-VRPTW-MD,False,92,960.3846793013198,1102.2492308593653,757.9208926120752,12.870460471761112,-26.713049958483083
8,VRP,True,27,1329.3338205164491,1453.260347397832,1094.0534004986753,8.527482849393248,-21.505387206011314
9,MDVRP,True,33,3976.5409897772356,3852.937082148458,2597.0987647894617,-3.208043759693424,-53.11473878813388
10,GVRP,True,92,711.6717307028802,780.8664717208892,657.346377314294,8.861276994710284,-8.264342097775307
11,GVRP-MD,True,92,696.9999493185335,733.8781204489882,588.7721531977078,5.025108407359596,-18.38194886307457
12,VRPTW,True,120,7249.207172800658,9509.661093314602,6095.617845885498,23.77007864247727,-18.924895819934388
13,MDVRPTW,True,20,3734.846611015594,4090.123784081288,3302.7136374877773,8.686220560082512,-13.084179282843323
14,G-VRPTW,True,92,1150.4633993567552,1326.0703103280764,1107.1268267155738,13.242654601615747,-3.9143277531937892
15,G-VRPTW-MD,True,92,960.4213230722025,1102.2492308593653,758.023620323214,12.86713601755812,-26.700711867354226
