index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,618.769859937096,687.5874376461396,602.9983635084944,10.008556576401546,-2.6155123103214586
1,MDVRP,False,33,2706.5273800304362,2919.8180155287387,2318.1532523496135,7.3049290868108585,-16.75360018959825
2,GVRP,False,92,563.8504388600898,626.096262714317,606.4466079972321,9.941893533172165,7.023894366861858
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6714.018197248218,9400.967810939004,5986.765024435872,28.5816276337447,-12.147681925780516
5,MDVRPTW,False,20,3692.121531298036,4013.0459991516655,3299.5682255914276,7.997029386692074,-11.897111345113824
6,G-VRPTW,False,92,1113.7970745242621,1326.0703103280764,1106.7636187250826,16.00769085549444,-0.6354975606518094
7,G-VRPTW-MD,False,92,963.7958010876505,1102.2492308593653,757.9208926120752,12.56099127996397,-27.163112995348932
8,VRP,True,27,1326.64423362479,1453.260347397832,1094.0534004986753,8.712555461914118,-21.259550312635444
9,MDVRP,True,33,3806.0808884430166,3852.937082148458,2597.0987647894617,1.2161162434376869,-46.55125711984862
10,GVRP,True,92,713.1723996064106,780.8664717208892,657.346377314294,8.66909703080131,-8.49263405393725
11,GVRP-MD,True,92,692.6146091108051,733.8781204489882,588.7721531977078,5.622665424735375,-17.637120802862995
12,VRPTW,True,120,7133.518752724065,9509.661093314602,6095.617845885498,24.986614320682694,-17.027000922296054
13,MDVRPTW,True,20,3757.7158223400775,4090.123784081288,3302.7136374877773,8.1270880611227,-13.77661628570376
14,G-VRPTW,True,92,1102.2733536745436,1326.0703103280764,1107.1268267155738,16.876703664239667,0.4383845575694859
15,G-VRPTW-MD,True,92,969.7200657393414,1102.2492308593653,758.023620323214,12.023520761878684,-27.927420695131115
