index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,627.4320955608168,687.5874376461396,602.9983635084944,8.748755255223434,-4.05203952961942
1,MDVRP,False,33,2849.392699019035,2919.8180155287387,2318.1532523496135,2.411976230544314,-22.916493813813744
2,GVRP,False,92,574.9523247008811,626.096262714317,606.4466079972321,8.168702012644417,5.193249146921561
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6568.976416817304,9400.967810939004,5986.765024435872,30.124466449362625,-9.724974840419657
5,MDVRPTW,False,20,3797.8092113185353,4013.0459991516655,3299.5682255914276,5.36342688019599,-15.100187408241908
6,G-VRPTW,False,92,1121.7174433927105,1326.0703103280764,1106.7636187250826,15.410409639954006,-1.3511308480535116
7,G-VRPTW-MD,False,92,985.0800979675481,1102.2492308593653,757.9208926120752,10.63000359732314,-29.971360806877662
8,VRP,True,27,1297.047320307945,1453.260347397832,1094.0534004986753,10.749142599920084,-18.554297232360327
9,MDVRP,True,33,3639.069054971721,3852.937082148458,2597.0987647894617,5.550779122961461,-40.120549295580155
10,GVRP,True,92,726.3979109139063,780.8664717208892,657.346377314294,6.975400120195191,-10.504588749957772
11,GVRP-MD,True,92,711.0140200220197,733.8781204489882,588.7721531977078,3.115517384954893,-20.76216855032944
12,VRPTW,True,120,6996.554304805406,9509.661093314602,6095.617845885498,26.426880662192453,-14.780067938938032
13,MDVRPTW,True,20,3841.1726281779024,4090.123784081288,3302.7136374877773,6.086641115173586,-16.30353248244998
14,G-VRPTW,True,92,1123.6310657984036,1326.0703103280764,1107.1268267155738,15.266101876573071,-1.4907270499254053
15,G-VRPTW-MD,True,92,966.8212043856835,1102.2492308593653,758.023620323214,12.286515851600619,-27.544997077194004
