index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,619.0438977789506,687.5874376461396,602.9983635084944,9.968701595514647,-2.6609581785755796
1,MDVRP,False,33,2694.376686308456,2919.8180155287387,2318.1532523496135,7.721074670451962,-16.229446158381176
2,GVRP,False,92,563.3477552955424,626.096262714317,606.4466079972321,10.022182075762743,7.106784362109335
3,GVRP-MD,False,92,608.85911888259,612.3817849791292,572.0922725599376,0.5752401823413543,-6.426733603328022
4,VRPTW,False,120,7094.862315362331,9400.967810939004,5986.765024435872,24.53051155960006,-18.509116132061227
5,MDVRPTW,False,20,3584.778107158801,4013.0459991516655,3299.5682255914276,10.671890929817344,-8.643854652111377
6,G-VRPTW,False,92,1132.1920278022326,1326.0703103280764,1106.7636187250826,14.620513031309581,-2.297546526370451
7,G-VRPTW-MD,False,92,948.7496156032757,1102.2492308593653,757.9208926120752,13.926035143287335,-25.177920921738185
8,VRP,True,27,1336.3031243728294,1453.260347397832,1094.0534004986753,8.047919509702647,-22.14240399634382
9,MDVRP,True,33,3892.189159472951,3852.937082148458,2597.0987647894617,-1.0187572879494111,-49.86681339353984
10,GVRP,True,92,719.1564062445121,780.8664717208892,657.346377314294,7.902767977779757,-9.402961827028545
11,GVRP-MD,True,92,700.7841920810075,733.8781204489882,588.7721531977078,4.5094583754225726,-19.024683534189915
12,VRPTW,True,120,7092.612266478542,9509.661093314602,6095.617845885498,25.41677146134338,-16.355920692535015
13,MDVRPTW,True,20,3711.0306889080116,4090.123784081288,3302.7136374877773,9.268499321431346,-12.363077645775622
14,G-VRPTW,True,92,1089.7699712800859,1326.0703103280764,1107.1268267155738,17.819593516842154,1.567738674256418
15,G-VRPTW-MD,True,92,950.3660809869135,1102.2492308593653,758.023620323214,13.779383611276058,-25.374204115392413
