index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,619.0650643527691,687.5874376461396,602.9983635084944,9.965623212656029,-2.6644683993488747
1,MDVRP,False,33,2756.972275283359,2919.8180155287387,2318.1532523496135,5.577256506374781,-18.92968130942039
2,GVRP,False,92,574.0107569953608,626.096262714317,606.4466079972321,8.319089063581023,5.348508932878621
3,GVRP-MD,False,92,600.9598016091078,612.3817849791292,572.0922725599376,1.8651735976129125,-5.045956820915774
4,VRPTW,False,120,6632.973592134244,9400.967810939004,5986.765024435872,29.443715524521956,-10.79395241103962
5,MDVRPTW,False,20,3738.6243872265477,4013.0459991516655,3299.5682255914276,6.8382373883361645,-13.30647319942663
6,G-VRPTW,False,92,1111.3961200904598,1326.0703103280764,1106.7636187250826,16.188748708543603,-0.4185628518141567
7,G-VRPTW-MD,False,92,954.4203895493099,1102.2492308593653,757.9208926120752,13.41156221037243,-25.926122218378865
8,VRP,True,27,1280.0245138710636,1453.260347397832,1094.0534004986753,11.920495445771962,-16.998357967501562
9,MDVRP,True,33,3760.241828098691,3852.937082148458,2597.0987647894617,2.4058335776944215,-44.78624683353239
10,GVRP,True,92,725.1138605288709,780.8664717208892,657.346377314294,7.139839295334271,-10.309250275547722
11,GVRP-MD,True,92,681.4058962298856,733.8781204489882,588.7721531977078,7.149991634441967,-15.733377084678747
12,VRPTW,True,120,7254.221191373315,9509.661093314602,6095.617845885498,23.717353119207228,-19.007151937352283
13,MDVRPTW,True,20,3691.0104871002477,4090.123784081288,3302.7136374877773,9.757975994134558,-11.756903329585365
14,G-VRPTW,True,92,1107.66116457814,1326.0703103280764,1107.1268267155738,16.470404627029236,-0.048263473494845034
15,G-VRPTW-MD,True,92,940.1315543713011,1102.2492308593653,758.023620323214,14.7078965400293,-24.02404478773868
