index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,673.1673773392275,687.5874376461396,602.9983635084944,2.0971965916476267,-11.636683957558471
1,MDVRP,False,33,2753.4238581644086,2919.8180155287387,2318.1532523496135,5.698785214673677,-18.77661044944364
2,GVRP,False,92,584.6245214694956,626.096262714317,606.4466079972321,6.623860213608195,3.5983524748869873
3,GVRP-MD,False,92,620.1866828928429,612.3817849791292,572.0922725599376,-1.2745150337839846,-8.406757552885235
4,VRPTW,False,120,7950.888217913887,9400.967810939004,5986.765024435872,15.424790534202218,-32.80775486362258
5,MDVRPTW,False,20,4161.43452429195,4013.0459991516655,3299.5682255914276,-3.697653233271008,-26.120578202199106
6,G-VRPTW,False,92,1153.085313900388,1326.0703103280764,1106.7636187250826,13.04493397374164,-4.185328681897306
7,G-VRPTW-MD,False,92,1022.0678581005534,1102.2492308593653,757.9208926120752,7.274341456904327,-34.85152184921703
8,VRP,True,27,1404.222526656997,1453.260347397832,1094.0534004986753,3.374331435426614,-28.35045583853082
9,MDVRP,True,33,4145.853510285427,3852.937082148458,2597.0987647894617,-7.602419190651142,-59.63403342581457
10,GVRP,True,92,741.7627723577149,780.8664717208892,657.346377314294,5.007731895185203,-12.841995933455827
11,GVRP-MD,True,92,743.6358313592945,733.8781204489882,588.7721531977078,-1.3296091869228228,-26.302819744530947
12,VRPTW,True,120,9937.807959087948,9509.661093314602,6095.617845885498,-4.502230537682755,-63.03200447180104
13,MDVRPTW,True,20,5442.9022070759165,4090.123784081288,3302.7136374877773,-33.07426607135036,-64.80091235569799
14,G-VRPTW,True,92,1314.363886957065,1326.0703103280764,1107.1268267155738,0.8827905488748308,-18.718457112658463
15,G-VRPTW-MD,True,92,975.4128455356055,1102.2492308593653,758.023620323214,11.507051379375627,-28.678423651191604
