index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,631.100503361953,687.5874376461396,602.9983635084944,8.21523651996346,-4.660400683336625
1,MDVRP,False,33,2665.4322793752726,2919.8180155287387,2318.1532523496135,8.712383265002915,-14.980848512654077
2,GVRP,False,92,569.5395564921264,626.096262714317,606.4466079972321,9.033228528948598,6.08578744087463
3,GVRP-MD,False,92,600.7708837471082,612.3817849791292,572.0922725599376,1.8960232843007723,-5.012934549673718
4,VRPTW,False,120,7033.146008375351,9400.967810939004,5986.765024435872,25.187000425726875,-17.478237072417564
5,MDVRPTW,False,20,3670.1831145120696,4013.0459991516655,3299.5682255914276,8.543706818014922,-11.23222384208199
6,G-VRPTW,False,92,1121.8504157858915,1326.0703103280764,1106.7636187250826,15.400382087708445,-1.3631453731907048
7,G-VRPTW-MD,False,92,938.8928425561655,1102.2492308593653,757.9208926120752,14.820276914671963,-23.877419359742692
8,VRP,True,27,1278.0961233951134,1453.260347397832,1094.0534004986753,12.053189527696317,-16.82209687502918
9,MDVRP,True,33,3827.227594562099,3852.937082148458,2597.0987647894617,0.6672698525360563,-47.36550055201154
10,GVRP,True,92,731.6112126648776,780.8664717208892,657.346377314294,6.307769745506151,-11.297671655848442
11,GVRP-MD,True,92,692.3654660912534,733.8781204489882,588.7721531977078,5.656614252559703,-17.594805109398468
12,VRPTW,True,120,7233.012116710363,9509.661093314602,6095.617845885498,23.940379728198184,-18.659212233795113
13,MDVRPTW,True,20,3725.332437496448,4090.123784081288,3302.7136374877773,8.918833899467863,-12.79610787964462
14,G-VRPTW,True,92,1119.9677406612345,1326.0703103280764,1107.1268267155738,15.542356092404411,-1.1598412788672903
15,G-VRPTW-MD,True,92,945.9442296671227,1102.2492308593653,758.023620323214,14.180549808175403,-24.790864599150773
