index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,618.1630376523243,687.5874376461396,602.9983635084944,10.09681041170271,-2.5148781591372007
1,MDVRP,False,33,2719.202979797839,2919.8180155287387,2318.1532523496135,6.870806148326719,-17.300397505718525
2,GVRP,False,92,560.0454192076797,626.096262714317,606.4466079972321,10.549630694214159,7.651322998209298
3,GVRP-MD,False,92,606.6302299417252,612.3817849791292,572.0922725599376,0.9392106653858022,-6.0371305536501865
4,VRPTW,False,120,7074.595355549105,9400.967810939004,5986.765024435872,24.746095318855605,-18.170586730447777
5,MDVRPTW,False,20,3684.3406007974895,4013.0459991516655,3299.5682255914276,8.190920274117525,-11.661294717950371
6,G-VRPTW,False,92,1113.8344187141474,1326.0703103280764,1106.7636187250826,16.004874700906377,-0.6388717400387598
7,G-VRPTW-MD,False,92,951.6985855346137,1102.2492308593653,757.9208926120752,13.658494023840257,-25.567007693205152
8,VRP,True,27,1309.8782622689512,1453.260347397832,1094.0534004986753,9.86623528162843,-19.7270866003343
9,MDVRP,True,33,3852.248238258322,3852.937082148458,2597.0987647894617,0.017878410040163516,-48.32890802944151
10,GVRP,True,92,715.4778974313882,780.8664717208892,657.346377314294,8.373848366852828,-8.843362057398242
11,GVRP-MD,True,92,697.8970739651228,733.8781204489882,588.7721531977078,4.9028640425813625,-18.53432098898387
12,VRPTW,True,120,7093.583349218237,9509.661093314602,6095.617845885498,25.406559922465526,-16.371851526196956
13,MDVRPTW,True,20,3750.3321049551473,4090.123784081288,3302.7136374877773,8.307613584914119,-13.55305111489632
14,G-VRPTW,True,92,1147.3013748260764,1326.0703103280764,1107.1268267155738,13.481105346350123,-3.6287214021979155
15,G-VRPTW-MD,True,92,946.9254908378934,1102.2492308593653,758.023620323214,14.091526278532685,-24.92031454562504
