index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,627.7311287067964,687.5874376461396,602.9983635084944,8.705265056070974,-4.1016305673528715
1,MDVRP,False,33,2720.9725916408925,2919.8180155287387,2318.1532523496135,6.810199225784215,-17.376734643535446
2,GVRP,False,92,560.627743281182,626.096262714317,606.4466079972321,10.456621981627741,7.555300683000812
3,GVRP-MD,False,92,589.2790422265981,612.3817849791292,572.0922725599376,3.772604495954831,-3.0041953878794807
4,VRPTW,False,120,6950.442023176006,9400.967810939004,5986.765024435872,26.066739478796602,-16.096790082903585
5,MDVRPTW,False,20,3500.403423374961,4013.0459991516655,3299.5682255914276,12.774400689278764,-6.08671147412129
6,G-VRPTW,False,92,1156.9803571851623,1326.0703103280764,1106.7636187250826,12.75120571103657,-4.537259592786951
7,G-VRPTW-MD,False,92,939.7768009651688,1102.2492308593653,757.9208926120752,14.740081040249429,-23.99404873592427
8,VRP,True,27,1316.005642249913,1453.260347397832,1094.0534004986753,9.444605393223823,-20.28714884027332
9,MDVRP,True,33,3831.346129334143,3852.937082148458,2597.0987647894617,0.5603764700532232,-47.52408269096911
10,GVRP,True,92,752.7004444035302,780.8664717208892,657.346377314294,3.607022242264557,-14.505908966718925
11,GVRP-MD,True,92,724.320935048716,733.8781204489882,588.7721531977078,1.3022850980248655,-23.022281389298552
12,VRPTW,True,120,6819.237741281642,9509.661093314602,6095.617845885498,28.29147459234228,-11.871149302520376
13,MDVRPTW,True,20,3780.692161287254,4090.123784081288,3302.7136374877773,7.565336384153899,-14.472296912882005
14,G-VRPTW,True,92,1166.2914425164893,1326.0703103280764,1107.1268267155738,12.049049478534592,-5.343978157988865
15,G-VRPTW-MD,True,92,961.3583782102581,1102.2492308593653,758.023620323214,12.782123017610274,-26.82433006511646
