index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,618.1630376523243,687.5874376461396,602.9983635084944,10.09681041170271,-2.5148781591372007
1,MDVRP,False,33,2699.11887492784,2919.8180155287387,2318.1532523496135,7.5586608284192405,-16.43401367843522
2,GVRP,False,92,561.5587403080509,626.096262714317,606.4466079972321,10.307923277880054,7.401783948865965
3,GVRP-MD,False,92,606.4325413920068,612.3817849791292,572.0922725599376,0.971492577514394,-6.002575192705724
4,VRPTW,False,120,6856.792723009216,9400.967810939004,5986.765024435872,27.062906065579494,-14.532517896095754
5,MDVRPTW,False,20,3741.4110551559884,4013.0459991516655,3299.5682255914276,6.768797169359611,-13.390928732360525
6,G-VRPTW,False,92,1124.451271031418,1326.0703103280764,1106.7636187250826,15.204249557987382,-1.598141826048672
7,G-VRPTW-MD,False,92,958.8742754988807,1102.2492308593653,757.9208926120752,13.00748971706723,-26.513767445339305
8,VRP,True,27,1301.5057624064373,1453.260347397832,1094.0534004986753,10.442353654190201,-18.961813181441066
9,MDVRP,True,33,3687.7490938710202,3852.937082148458,2597.0987647894617,4.287326389075797,-41.994950052273964
10,GVRP,True,92,717.134932469674,780.8664717208892,657.346377314294,8.161643707247709,-9.09544149306136
11,GVRP-MD,True,92,708.2796836869642,733.8781204489882,588.7721531977078,3.4881046387324934,-20.29775522503799
12,VRPTW,True,120,7280.958404763022,9509.661093314602,6095.617845885498,23.436194693819136,-19.44578201662726
13,MDVRPTW,True,20,3752.4384173888247,4090.123784081288,3302.7136374877773,8.256116061981556,-13.61682632113187
14,G-VRPTW,True,92,1424.7106428345644,1326.0703103280764,1107.1268267155738,-7.438544678832594,-28.685405181729866
15,G-VRPTW-MD,True,92,928.126276711013,1102.2492308593653,758.023620323214,15.797058348827136,-22.440284422175242
