index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,622.4281565052165,687.5874376461396,602.9983635084944,9.47650837891787,-3.222196638092265
1,MDVRP,False,33,2749.298677127694,2919.8180155287387,2318.1532523496135,5.840067343038357,-18.598659270739937
2,GVRP,False,92,558.4077035863921,626.096262714317,606.4466079972321,10.811206384538139,7.921374079325261
3,GVRP-MD,False,92,597.5514466552355,612.3817849791292,572.0922725599376,2.421747133513958,-4.450186677295247
4,VRPTW,False,120,7267.431822050688,9400.967810939004,5986.765024435872,22.694854740441986,-21.39163291673524
5,MDVRPTW,False,20,3671.8289180190964,4013.0459991516655,3299.5682255914276,8.502695488780851,-11.2821032018801
6,G-VRPTW,False,92,1190.5070127162649,1326.0703103280764,1106.7636187250826,10.222934376554477,-7.56651127434502
7,G-VRPTW-MD,False,92,984.4892977912616,1102.2492308593653,757.9208926120752,10.683603106376632,-29.89341069598279
8,VRP,True,27,1288.3964906402946,1453.260347397832,1094.0534004986753,11.344413067674907,-17.763583573986125
9,MDVRP,True,33,3804.311748205343,3852.937082148458,2597.0987647894617,1.2620329090866127,-46.48313725233881
10,GVRP,True,92,742.1826974111978,780.8664717208892,657.346377314294,4.953955088433925,-12.90587778752469
11,GVRP-MD,True,92,699.5996447437858,733.8781204489882,588.7721531977078,4.670867648190781,-18.82349410449487
12,VRPTW,True,120,6715.859351578095,9509.661093314602,6095.617845885498,29.37856264615551,-10.175203258702568
13,MDVRPTW,True,20,3862.0647735491702,4090.123784081288,3302.7136374877773,5.575846174135865,-16.936107621091416
14,G-VRPTW,True,92,1200.3553892894759,1326.0703103280764,1107.1268267155738,9.480260590971081,-8.420766286593915
15,G-VRPTW-MD,True,92,946.6839091382438,1102.2492308593653,758.023620323214,14.113443436003617,-24.88844460210711
