index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,623.7769923388378,687.5874376461396,602.9983635084944,9.280339025062482,-3.4458847797603727
1,MDVRP,False,33,3924.6078791435298,2919.8180155287387,2318.1532523496135,-34.41275648930598,-69.29889666119615
2,GVRP,False,92,566.9961550455176,626.096262714317,606.4466079972321,9.439460221752887,6.505181566106569
3,GVRP-MD,False,92,606.6004013863159,612.3817849791292,572.0922725599376,0.9440815737212612,-6.031916612326367
4,VRPTW,False,120,6578.3302370285055,9400.967810939004,5986.765024435872,30.024967967936945,-9.881216486333974
5,MDVRPTW,False,20,3689.3059856361565,4013.0459991516655,3299.5682255914276,8.067189202016268,-11.811780614867292
6,G-VRPTW,False,92,1260.1667841217138,1326.0703103280764,1106.7636187250826,4.969836493063307,-13.860517530684774
7,G-VRPTW-MD,False,92,953.9574443777691,1102.2492308593653,757.9208926120752,13.453562255242488,-25.86504128288105
8,VRP,True,27,1301.606375201307,1453.260347397832,1094.0534004986753,10.435430407777414,-18.97100951452899
9,MDVRP,True,33,3946.7355738811925,3852.937082148458,2597.0987647894617,-2.4344672579088913,-51.96709602998643
10,GVRP,True,92,725.4819498118711,780.8664717208892,657.346377314294,7.092700726023049,-10.365246519796322
11,GVRP-MD,True,92,681.6172252806305,733.8781204489882,588.7721531977078,7.121195429069936,-15.769270265019752
12,VRPTW,True,120,7045.663050580334,9509.661093314602,6095.617845885498,25.91047166198684,-15.58570810563707
13,MDVRPTW,True,20,3741.970181174757,4090.123784081288,3302.7136374877773,8.512055411661148,-13.299867681568111
14,G-VRPTW,True,92,1124.2850658285179,1326.0703103280764,1107.1268267155738,15.216783222424748,-1.5497988756939531
15,G-VRPTW-MD,True,92,965.9854526305368,1102.2492308593653,758.023620323214,12.362338245642583,-27.434743025375624
