index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,625.4970220053152,687.5874376461396,602.9983635084944,9.030184706890857,-3.7311309380533406
1,MDVRP,False,33,2735.0994329743658,2919.8180155287387,2318.1532523496135,6.326373135995701,-17.986135308446393
2,GVRP,False,92,571.6622400227117,626.096262714317,606.4466079972321,8.69419383780018,5.735767587091399
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6349.794201230663,9400.967810939004,5986.765024435872,32.455952100569725,-6.063862124420007
5,MDVRPTW,False,20,3662.773861345643,4013.0459991516655,3299.5682255914276,8.728335979205516,-11.007671638282709
6,G-VRPTW,False,92,1133.0848801638658,1326.0703103280764,1106.7636187250826,14.553182335894771,-2.378218889152102
7,G-VRPTW-MD,False,92,938.8071096919605,1102.2492308593653,757.9208926120752,14.828054907325965,-23.866107774979596
8,VRP,True,27,1299.3331097411365,1453.260347397832,1094.0534004986753,10.591855611578021,-18.76322573915438
9,MDVRP,True,33,3893.414642103403,3852.937082148458,2597.0987647894617,-1.0505637411648021,-49.913999994491135
10,GVRP,True,92,724.3137402857133,780.8664717208892,657.346377314294,7.2423049885268975,-10.187530544402836
11,GVRP-MD,True,92,690.1875245922695,733.8781204489882,588.7721531977078,5.95338580607754,-17.224892659029468
12,VRPTW,True,120,7100.024568729761,9509.661093314602,6095.617845885498,25.338826493815247,-16.477521200287033
13,MDVRPTW,True,20,3913.7127221365286,4090.123784081288,3302.7136374877773,4.313098362239034,-18.499911034173408
14,G-VRPTW,True,92,1201.6951192271652,1326.0703103280764,1107.1268267155738,9.379230507780557,-8.541775904043416
15,G-VRPTW-MD,True,92,938.8588706639587,1102.2492308593653,758.023620323214,14.823358966467124,-23.856149794334673
