index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,618.1630376523243,687.5874376461396,602.9983635084944,10.09681041170271,-2.5148781591372007
1,MDVRP,False,33,2746.6764025624916,2919.8180155287387,2318.1532523496135,5.929876863743288,-18.48554015048571
2,GVRP,False,92,613.4083102300096,626.096262714317,606.4466079972321,2.026517843965604,-1.1479497355535166
3,GVRP-MD,False,92,605.1940047640826,612.3817849791292,572.0922725599376,1.1737416741243465,-5.786082733826299
4,VRPTW,False,120,6547.307276842757,9400.967810939004,5986.765024435872,30.35496548318904,-9.36302410598961
5,MDVRPTW,False,20,3720.649599572189,4013.0459991516655,3299.5682255914276,7.286146225118961,-12.761711387412971
6,G-VRPTW,False,92,1114.1186593924997,1326.0703103280764,1106.7636187250826,15.983439888880312,-0.6645538887418124
7,G-VRPTW-MD,False,92,951.3029348519425,1102.2492308593653,757.9208926120752,13.694388871538424,-25.514805585237443
8,VRP,True,27,1304.1276792682588,1453.260347397832,1094.0534004986753,10.261937470227274,-19.20146481641852
9,MDVRP,True,33,3660.2045740655126,3852.937082148458,2597.0987647894617,5.002223082643095,-40.93436197688206
10,GVRP,True,92,725.6002709542336,780.8664717208892,657.346377314294,7.077548181170959,-10.383246336399234
11,GVRP-MD,True,92,711.8368548139184,733.8781204489882,588.7721531977078,3.0033959346798427,-20.901922916671285
12,VRPTW,True,120,7051.921155305178,9509.661093314602,6095.617845885498,25.844663799188833,-15.688373739918395
13,MDVRPTW,True,20,3773.3104777718945,4090.123784081288,3302.7136374877773,7.745812181587923,-14.248793323846224
14,G-VRPTW,True,92,1120.7695090531363,1326.0703103280764,1107.1268267155738,15.481894110437302,-1.2322601176628691
15,G-VRPTW-MD,True,92,1049.7681050518922,1102.2492308593653,758.023620323214,4.761275793003394,-38.48751897787581
