index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,666.1770155124008,687.5874376461396,602.9983635084944,3.1138471940433443,-10.477416826856171
1,MDVRP,False,33,2992.9206578799594,2919.8180155287387,2318.1532523496135,-2.503671186438066,-29.10797225534684
2,GVRP,False,92,618.4762316162985,626.096262714317,606.4466079972321,1.2170702097762753,-1.983624520350396
3,GVRP-MD,False,92,592.8140397603474,612.3817849791292,572.0922725599376,3.1953506290930314,-3.622102271664382
4,VRPTW,False,120,8512.445498600968,9400.967810939004,5986.765024435872,9.451391922692771,-42.187733506428856
5,MDVRPTW,False,20,4338.829599976979,4013.0459991516655,3299.5682255914276,-8.11811279746562,-31.49688999685012
6,G-VRPTW,False,92,1206.0130193668954,1326.0703103280764,1106.7636187250826,9.053614278678651,-8.967533713851335
7,G-VRPTW-MD,False,92,990.6317019985695,1102.2492308593653,757.9208926120752,10.126342186129133,-30.703838837914454
8,VRP,True,27,1382.5001930084504,1453.260347397832,1094.0534004986753,4.869062485333943,-26.364964669759228
9,MDVRP,True,33,4461.37701630254,3852.937082148458,2597.0987647894617,-15.791587591012682,-71.78310955240893
10,GVRP,True,92,727.2618281429476,780.8664717208892,657.346377314294,6.8647644020118594,-10.636013712330112
11,GVRP-MD,True,92,734.2990086831682,733.8781204489882,588.7721531977078,-0.057351244362276836,-24.717007197959806
12,VRPTW,True,120,8949.49005439022,9509.661093314602,6095.617845885498,5.890546817890159,-46.81842399997347
13,MDVRPTW,True,20,4089.0663859299807,4090.123784081288,3302.7136374877773,0.02585247310662035,-23.809292441119595
14,G-VRPTW,True,92,1201.395962898485,1326.0703103280764,1107.1268267155738,9.401790120672128,-8.514754941181597
15,G-VRPTW-MD,True,92,1082.2972467945528,1102.2492308593653,758.023620323214,1.810115489874912,-42.77882875642736
