index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,627.0804221568768,687.5874376461396,602.9983635084944,8.799901245491075,-3.993718740505857
1,MDVRP,False,33,2634.821039340539,2919.8180155287387,2318.1532523496135,9.760778742800886,-13.660347376514473
2,GVRP,False,92,573.2765208342465,626.096262714317,606.4466079972321,8.436361151731035,5.46958078841081
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,6811.2713486317825,9400.967810939004,5986.765024435872,27.547126151137764,-13.77215108377505
5,MDVRPTW,False,20,3614.6797999124974,4013.0459991516655,3299.5682255914276,9.926778794047722,-9.550085125595123
6,G-VRPTW,False,92,1146.4131674531084,1326.0703103280764,1106.7636187250826,13.54808575953412,-3.5824766966680235
7,G-VRPTW-MD,False,92,977.2144200675281,1102.2492308593653,757.9208926120752,11.343606082115768,-28.933564121670578
8,VRP,True,27,1286.4160454499358,1453.260347397832,1094.0534004986753,11.48068907588671,-17.582564513174646
9,MDVRP,True,33,3878.5393523068287,3852.937082148458,2597.0987647894617,-0.6644871071731698,-49.34123433774184
10,GVRP,True,92,725.9118150287838,780.8664717208892,657.346377314294,7.0376509534332,-10.430640539106054
11,GVRP-MD,True,92,696.0614288416062,733.8781204489882,588.7721531977078,5.152993467668118,-18.222545862808676
12,VRPTW,True,120,6996.474698722311,9509.661093314602,6095.617845885498,26.42771776965942,-14.778761983002015
13,MDVRPTW,True,20,3693.7889617980154,4090.123784081288,3302.7136374877773,9.690044683385933,-11.841030353685497
14,G-VRPTW,True,92,1151.9695559612796,1326.0703103280764,1107.1268267155738,13.129074153219172,-4.050369674334175
15,G-VRPTW-MD,True,92,954.0916021432034,1102.2492308593653,758.023620323214,13.441390982024204,-25.865682356492787
