index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,627.0804221568768,687.5874376461396,602.9983635084944,8.799901245491075,-3.993718740505857
1,MDVRP,False,33,2802.1995545368554,2919.8180155287387,2318.1532523496135,4.028280542360588,-20.880686024387153
2,GVRP,False,92,607.4238979172687,626.096262714317,606.4466079972321,2.9823472697469806,-0.16115019972888417
3,GVRP-MD,False,92,599.5385463667737,612.3817849791292,572.0922725599376,2.097260063473826,-4.797525700534728
4,VRPTW,False,120,6807.267073854029,9400.967810939004,5986.765024435872,27.589720433538073,-13.705265632927901
5,MDVRPTW,False,20,3682.617964728653,4013.0459991516655,3299.5682255914276,8.233846173028242,-11.609086794032459
6,G-VRPTW,False,92,1103.3104276722001,1326.0703103280764,1106.7636187250826,16.798497102371922,0.3120080019309134
7,G-VRPTW-MD,False,92,956.0110324083527,1102.2492308593653,757.9208926120752,13.267253390324296,-26.135991463909335
8,VRP,True,27,1309.436377649686,1453.260347397832,1094.0534004986753,9.896641713625042,-19.686696924742243
9,MDVRP,True,33,3750.9261730331127,3852.937082148458,2597.0987647894617,2.647614195102882,-44.42755215499815
10,GVRP,True,92,735.2828811369926,780.8664717208892,657.346377314294,5.837565350121712,-11.856230826299228
11,GVRP-MD,True,92,676.4204307884966,733.8781204489882,588.7721531977078,7.82932316136348,-14.886620760638586
12,VRPTW,True,120,7249.01982022638,9509.661093314602,6095.617845885498,23.77204877130141,-18.92182225825427
13,MDVRPTW,True,20,3695.6226717270265,4090.123784081288,3302.7136374877773,9.645212056653515,-11.896551665257817
14,G-VRPTW,True,92,1142.733277366794,1326.0703103280764,1107.1268267155738,13.825589151145678,-3.2161130768415322
15,G-VRPTW-MD,True,92,949.3391713461339,1102.2492308593653,758.023620323214,13.872548533693744,-25.238732130978285
