index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,624.9531085147219,687.5874376461396,602.9983635084944,9.10928933574437,-3.640929451032938
1,MDVRP,False,33,2730.1273761607367,2919.8180155287387,2318.1532523496135,6.496659667114615,-17.77165178331321
2,GVRP,False,92,612.4723099954429,626.096262714317,606.4466079972321,2.1760156592869966,-0.9936079975960898
3,GVRP-MD,False,92,599.8219825311186,612.3817849791292,572.0922725599376,2.0509758382899412,-4.847069485329538
4,VRPTW,False,120,7153.795535418411,9400.967810939004,5986.765024435872,23.903626953235328,-19.493507866420863
5,MDVRPTW,False,20,3869.101307644025,4013.0459991516655,3299.5682255914276,3.5869185535892085,-17.260836664485456
6,G-VRPTW,False,92,1100.432541509247,1326.0703103280764,1106.7636187250826,17.015520750404676,0.5720351761407395
7,G-VRPTW-MD,False,92,976.1131529620001,1102.2492308593653,757.9208926120752,11.443516980186379,-28.7882630597441
8,VRP,True,27,1436.2910413764662,1453.260347397832,1094.0534004986753,1.1676714397217665,-31.281621237299497
9,MDVRP,True,33,3751.3234418298744,3852.937082148458,2597.0987647894617,2.637303390947728,-44.44284879300622
10,GVRP,True,92,714.0271678325937,780.8664717208892,657.346377314294,8.559632960164585,-8.622667207793727
11,GVRP-MD,True,92,709.5337683532823,733.8781204489882,588.7721531977078,3.3172200420434845,-20.51075522164228
12,VRPTW,True,120,7129.764226966393,9509.661093314602,6095.617845885498,25.026095493784773,-16.96540707155611
13,MDVRPTW,True,20,3832.422970090471,4090.123784081288,3302.7136374877773,6.30056271142172,-16.038609178530518
14,G-VRPTW,True,92,1307.330325901801,1326.0703103280764,1107.1268267155738,1.4131968931299785,-18.08315852847277
15,G-VRPTW-MD,True,92,929.6592852128491,1102.2492308593653,758.023620323214,15.657978324190525,-22.642521985852014
