index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,654.628475076929,687.5874376461396,602.9983635084944,4.793421282105014,-8.562230794131711
1,MDVRP,False,33,2740.503791096089,2919.8180155287387,2318.1532523496135,6.141280842812329,-18.219267355097998
2,GVRP,False,92,599.5843517326184,626.096262714317,606.4466079972321,4.2344783958239045,1.1315515948347186
3,GVRP-MD,False,92,612.3817849791292,612.3817849791292,572.0922725599376,0.0,-7.042484989162396
4,VRPTW,False,120,7035.393169740521,9400.967810939004,5986.765024435872,25.163096914829243,-17.515772558711053
5,MDVRPTW,False,20,3655.221301898192,4013.0459991516655,3299.5682255914276,8.916536150572794,-10.778776251641705
6,G-VRPTW,False,92,1101.2931658151872,1326.0703103280764,1106.7636187250826,16.950620397894152,0.49427473196100824
7,G-VRPTW-MD,False,92,1068.2002703284359,1102.2492308593653,757.9208926120752,3.089043709686535,-40.93822729269585
8,VRP,True,27,1300.489460000233,1453.260347397832,1094.0534004986753,10.512286230828927,-18.868919872417848
9,MDVRP,True,33,3680.6721530549485,3852.937082148458,2597.0987647894617,4.471002910783376,-41.722455955706735
10,GVRP,True,92,737.6204720646964,780.8664717208892,657.346377314294,5.53820675139072,-12.211841050737435
11,GVRP-MD,True,92,687.8139927904897,733.8781204489882,588.7721531977078,6.2768089652701935,-16.82176017579486
12,VRPTW,True,120,6797.44379970962,9509.661093314602,6095.617845885498,28.520651440582895,-11.513614724024238
13,MDVRPTW,True,20,4146.68195897239,4090.123784081288,3302.7136374877773,-1.3827986114069692,-25.553784376128373
14,G-VRPTW,True,92,1184.0503258833064,1326.0703103280764,1107.1268267155738,10.709838184193533,-6.94802955826981
15,G-VRPTW-MD,True,92,964.8244990094325,1102.2492308593653,758.023620323214,12.46766411828566,-27.281587689581578
