index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,641.0906178096311,687.5874376461396,602.9983635084944,6.762313749606004,-6.317140577214862
1,MDVRP,False,33,2718.153298117167,2919.8180155287387,2318.1532523496135,6.906756391632605,-17.255116561518317
2,GVRP,False,92,619.4740098847938,626.096262714317,606.4466079972321,1.0577052162576115,-2.1481531458447978
3,GVRP-MD,False,92,612.3164001033609,612.3817849791292,572.0922725599376,0.010677142490525543,-7.031055910514704
4,VRPTW,False,120,6976.540886137476,9400.967810939004,5986.765024435872,25.789120583738782,-16.53273274734664
5,MDVRPTW,False,20,3645.4455792451417,4013.0459991516655,3299.5682255914276,9.160134720215824,-10.482503467304962
6,G-VRPTW,False,92,1350.8109044435994,1326.0703103280764,1106.7636187250826,-1.865707566396086,-22.050533789649045
7,G-VRPTW-MD,False,92,944.6667279109599,1102.2492308593653,757.9208926120752,14.296449345267098,-24.639225164421788
8,VRP,True,27,1306.3583658497703,1453.260347397832,1094.0534004986753,10.108442152921901,-19.405356745322056
9,MDVRP,True,33,3657.633289074431,3852.937082148458,2597.0987647894617,5.0689587945496,-40.83535592343726
10,GVRP,True,92,721.2136057438316,780.8664717208892,657.346377314294,7.639317109568474,-9.71591700109135
11,GVRP-MD,True,92,716.7418026011187,733.8781204489882,588.7721531977078,2.3350359372187617,-21.735003720605505
12,VRPTW,True,120,7052.2767056529065,9509.661093314602,6095.617845885498,25.840924966182698,-15.694206624405538
13,MDVRPTW,True,20,4153.914376086061,4090.123784081288,3302.7136374877773,-1.559624974017781,-25.77276845732689
14,G-VRPTW,True,92,1189.1574850551044,1326.0703103280764,1107.1268267155738,10.324703313740512,-7.40932803361694
15,G-VRPTW-MD,True,92,931.2395986612642,1102.2492308593653,758.023620323214,15.51460662528873,-22.851000113188096
