index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,639.8240270531483,687.5874376461396,602.9983635084944,6.946521704425372,-6.107091788837842
1,MDVRP,False,33,2722.8738090501065,2919.8180155287387,2318.1532523496135,6.745084982392928,-17.458748954163404
2,GVRP,False,92,599.613512087616,626.096262714317,606.4466079972321,4.22982090835207,1.1267431987429597
3,GVRP-MD,False,92,608.5879264526667,612.3817849791292,572.0922725599376,0.619525044591551,-6.379329986301384
4,VRPTW,False,120,6383.8245233132875,9400.967810939004,5986.765024435872,32.09396466728624,-6.632288009580435
5,MDVRPTW,False,20,3660.1061419570515,4013.0459991516655,3299.5682255914276,8.794812151897172,-10.92682107826395
6,G-VRPTW,False,92,1129.8082821946946,1326.0703103280764,1106.7636187250826,14.800273153301019,-2.08216669573562
7,G-VRPTW-MD,False,92,942.5660963530487,1102.2492308593653,757.9208926120752,14.48702616755923,-24.362068065523022
8,VRP,True,27,1321.9288200653184,1453.260347397832,1094.0534004986753,9.037026818193466,-20.828546345432166
9,MDVRP,True,33,3842.502907524646,3852.937082148458,2597.0987647894617,0.2708109268681253,-47.953668902389445
10,GVRP,True,92,727.1370015290079,780.8664717208892,657.346377314294,6.880750056212714,-10.617024239162294
11,GVRP-MD,True,92,696.0270048588688,733.8781204489882,588.7721531977078,5.157684162454922,-18.216699121832487
12,VRPTW,True,120,7098.679791058474,9509.661093314602,6095.617845885498,25.352967667281806,-16.455459816104376
13,MDVRPTW,True,20,3822.2240069052104,4090.123784081288,3302.7136374877773,6.549918567715237,-15.729803623319908
14,G-VRPTW,True,92,1115.309790459294,1326.0703103280764,1107.1268267155738,15.893615762850407,-0.7391171044058178
15,G-VRPTW-MD,True,92,950.6156748326364,1102.2492308593653,758.023620323214,13.756739563202803,-25.407131037328757
