index,problem_type,bool_capacity,n_instances,gp_avg_cost,nn_avg_cost,savings_avg_cost,pct_vs_nn,pct_vs_savings
0,VRP,False,27,632.491344753497,687.5874376461396,602.9983635084944,8.012958043744446,-4.891054939751432
1,MDVRP,False,33,2731.7905150305132,2919.8180155287387,2318.1532523496135,6.4396993065397,-17.84339591274429
2,GVRP,False,92,567.4630367146918,626.096262714317,606.4466079972321,9.364889952454341,6.428195123604061
3,GVRP-MD,False,92,601.035936757542,612.3817849791292,572.0922725599376,1.852740969748775,-5.059265014731002
4,VRPTW,False,120,6904.252403045157,9400.967810939004,5986.765024435872,26.55806782987449,-15.325261219781028
5,MDVRPTW,False,20,3655.174293910917,4013.0459991516655,3299.5682255914276,8.91770752980156,-10.777351580773857
6,G-VRPTW,False,92,1105.2548593023578,1326.0703103280764,1106.7636187250826,16.65186599126013,0.13632173999925737
7,G-VRPTW-MD,False,92,937.921105766156,1102.2492308593653,757.9208926120752,14.908436358362565,-23.74920851353411
8,VRP,True,27,1314.0628285707373,1453.260347397832,1094.0534004986753,9.578291947230095,-20.109569420631626
9,MDVRP,True,33,3570.12702043883,3852.937082148458,2597.0987647894617,7.340116271816425,-37.465970445226745
10,GVRP,True,92,710.7497318872172,780.8664717208892,657.346377314294,8.979350807462296,-8.124081369568367
11,GVRP-MD,True,92,695.7487158368648,733.8781204489882,588.7721531977078,5.195604494762119,-18.169433125896262
12,VRPTW,True,120,6882.682425815065,9509.661093314602,6095.617845885498,27.624314281255856,-12.911973811823351
13,MDVRPTW,True,20,3846.210131168281,4090.123784081288,3302.7136374877773,5.963478510413692,-16.45605866374526
14,G-VRPTW,True,92,1098.1848705107795,1326.0703103280764,1107.1268267155738,17.18501937962225,0.807672254796826
15,G-VRPTW-MD,True,92,947.2150695699964,1102.2492308593653,758.023620323214,14.065254658286033,-24.958516354162292
